#             x               y               z             U_x             U_y             U_z               p
            0.1          -0.078          -0.082     -0.51358708      0.17960565      0.17577193     -0.35049341
            0.1          -0.078          -0.078     -0.54873377      0.17554727      0.18605956      -0.3585328
            0.1          -0.078          -0.074     -0.54674227      0.16671744      0.18118807     -0.36513633
            0.1          -0.078           -0.07     -0.53285353      0.15809472      0.17440401     -0.37067654
            0.1          -0.078          -0.066     -0.51422335      0.15066581      0.16798105     -0.37525482
            0.1          -0.078          -0.062     -0.49240765       0.1443629       0.1623406     -0.37897836
            0.1          -0.078          -0.058     -0.46800262      0.13929087      0.15734572     -0.38199918
            0.1          -0.078          -0.054      -0.4412451      0.13548091      0.15283664     -0.38444353
            0.1          -0.078           -0.05     -0.41214107      0.13284142       0.1487451     -0.38641834
            0.1          -0.078          -0.046     -0.38052283      0.13115336      0.14504499     -0.38801065
            0.1          -0.078          -0.042     -0.34616591      0.13012797      0.14173677     -0.38928944
            0.1          -0.078          -0.038     -0.30885164      0.12947838      0.13883097     -0.39030621
            0.1          -0.078          -0.034      -0.2684093      0.12902786      0.13633128     -0.39106878
            0.1          -0.078           -0.03     -0.22475765      0.12880487      0.13431208     -0.39152507
            0.1          -0.078          -0.026     -0.17771788      0.12905983      0.13317607     -0.39153664
            0.1          -0.078          -0.022     -0.12627339      0.12983739      0.13391597     -0.39090138
            0.1          -0.078          -0.018    -0.067731819      0.12920979      0.13736441     -0.38941157
            0.1          -0.078          -0.014   -0.0011323954      0.12023965      0.14133713      -0.3870219
            0.1          -0.078           -0.01     0.064525716     0.090113433      0.13762417     -0.38418882
            0.1          -0.078          -0.006       0.1183707     0.029144696      0.11833736     -0.38206508
            0.1          -0.078          -0.002      0.15771001    -0.049911866     0.085409575     -0.38224888
            0.1          -0.078           0.002      0.17737984     -0.11178409     0.047700658     -0.38564692
            0.1          -0.078           0.006      0.17217277     -0.12833683    0.0095040577     -0.39144303
            0.1          -0.078            0.01      0.15870226    -0.095526664    -0.031013393     -0.39782881
            0.1          -0.078           0.014      0.15822804    -0.027595659    -0.073239707      -0.4028888
            0.1          -0.078           0.018      0.16360374     0.049816413     -0.11445763     -0.40483906
            0.1          -0.078           0.022      0.15414214      0.11219413     -0.15176167      -0.4030153
            0.1          -0.078           0.026      0.11508622      0.14844904     -0.18150415     -0.39867085
            0.1          -0.078            0.03     0.038565327      0.16280917     -0.20180254     -0.39420918
            0.1          -0.078           0.034     -0.06980764      0.16961619     -0.21247468     -0.39127965
            0.1          -0.078           0.038      -0.1843805      0.17729981     -0.21522441     -0.39004666
            0.1          -0.078           0.042     -0.27883335      0.18154886     -0.21432917     -0.38984381
            0.1          -0.078           0.046     -0.34935139      0.18069712     -0.21226601     -0.38985403
            0.1          -0.078            0.05     -0.40387491      0.17907991      -0.2090412     -0.38959176
            0.1          -0.078           0.054     -0.44715995      0.17800257     -0.20551253      -0.3889001
            0.1          -0.078           0.058     -0.48208232      0.17671076     -0.20240201     -0.38782779
            0.1          -0.078           0.062     -0.51126427      0.17505989     -0.19963884     -0.38649356
            0.1          -0.078           0.066     -0.53522694      0.17319177     -0.19659906     -0.38503529
            0.1          -0.078            0.07     -0.55020422      0.17091172     -0.19154281     -0.38370998
            0.1          -0.078           0.074      -0.5436616      0.16644809     -0.18079018     -0.38292092
            0.1          -0.078           0.078     -0.48595623      0.15472556     -0.15793628     -0.38320715
            0.1          -0.078           0.082     -0.33872219       0.1299123     -0.11763367     -0.38477796
            0.1          -0.078           0.086     -0.12908756     0.096964212    -0.073261531      -0.3863648
            0.1          -0.078            0.09     0.044203004     0.068120461    -0.043625736     -0.38534476
            0.1          -0.078           0.094      0.13228187     0.046996528    -0.027067845     -0.38114757
            0.1          -0.078           0.098     0.077304991     0.018150956    -0.011044374     -0.37730222
            0.1          -0.074          -0.098     0.010464152     0.084887569    -0.019233535     -0.34997534
            0.1          -0.074          -0.094    -0.043195705      0.16844489    -0.015644102     -0.34757367
            0.1          -0.074           -0.09     -0.22503403      0.18889014      0.06562635     -0.34630771
            0.1          -0.074          -0.086      -0.4198414      0.19621269      0.14632889     -0.35129653
            0.1          -0.074          -0.082     -0.52107894      0.19125657      0.18285351      -0.3600289
            0.1          -0.074          -0.078     -0.54338441      0.17971219      0.18342516     -0.36740854
            0.1          -0.074          -0.074     -0.53477427      0.16821825      0.17490041     -0.37313419
            0.1          -0.074           -0.07     -0.51844342      0.15875954      0.16638482     -0.37794405
            0.1          -0.074          -0.066     -0.49846134      0.15108308      0.15908036     -0.38185427
            0.1          -0.074          -0.062     -0.47599946      0.14487192      0.15306583     -0.38499039
            0.1          -0.074          -0.058     -0.45142394      0.14002576        0.148089     -0.38750005
            0.1          -0.074          -0.054     -0.42478531      0.13643597      0.14385376     -0.38948793
            0.1          -0.074           -0.05     -0.39595726      0.13390267      0.14013367     -0.39103888
            0.1          -0.074          -0.046     -0.36469726       0.1321299      0.13675885     -0.39222384
            0.1          -0.074          -0.042     -0.33071087       0.1307701      0.13358344     -0.39309417
            0.1          -0.074          -0.038      -0.2937496      0.12949078      0.13046572     -0.39367658
            0.1          -0.074          -0.034     -0.25371573      0.12806042      0.12725126     -0.39395585
            0.1          -0.074           -0.03     -0.21074816      0.12643601      0.12377606     -0.39386146
            0.1          -0.074          -0.026     -0.16519827      0.12480939      0.11993397     -0.39325271
            0.1          -0.074          -0.022     -0.11728232       0.1234325      0.11589388      -0.3919067
            0.1          -0.074          -0.018    -0.066275255      0.12157985      0.11214606     -0.38955246
            0.1          -0.074          -0.014   -0.0099722575      0.11438602      0.10879073     -0.38602024
            0.1          -0.074           -0.01     0.053031521      0.08915865      0.10197549      -0.3818926
            0.1          -0.074          -0.006      0.11882958     0.034182925     0.084691141     -0.37870721
            0.1          -0.074          -0.002      0.17588903    -0.040198219     0.053708765     -0.37811354
            0.1          -0.074           0.002      0.20230654      -0.0993347     0.013999869     -0.38082458
            0.1          -0.074           0.006      0.18545541     -0.11366034     -0.02963726     -0.38577451
            0.1          -0.074            0.01      0.15092455    -0.078752771     -0.07709858     -0.39131159
            0.1          -0.074           0.014      0.13367324   -0.0096510882     -0.12468562     -0.39624737
            0.1          -0.074           0.018      0.12846607      0.06778675     -0.16623502     -0.39929293
            0.1          -0.074           0.022        0.106603       0.1297518     -0.19757265     -0.39962586
            0.1          -0.074           0.026     0.053600276      0.16676056     -0.21660868     -0.39784126
            0.1          -0.074            0.03    -0.028794339      0.18334787     -0.22341018     -0.39547894
            0.1          -0.074           0.034     -0.12648936      0.18925724     -0.22114264     -0.39366155
            0.1          -0.074           0.038     -0.21713032      0.18973667     -0.21531486     -0.39267668
            0.1          -0.074           0.042     -0.28830876      0.18619238      -0.2098508     -0.39225427
            0.1          -0.074           0.046     -0.34385062      0.18207078     -0.20557823     -0.39183198
            0.1          -0.074            0.05     -0.38965164      0.18016389     -0.20191881     -0.39100845
            0.1          -0.074           0.054     -0.42807579      0.17978182     -0.19856217     -0.38975702
