#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.048          -0.076     -0.15702195      0.15151406     0.034582509     -0.85606444
            0.1           0.052          -0.076     -0.23489426      0.14427098     0.060094654     -0.85531126
            0.1           0.056          -0.076     -0.31837259      0.13536048      0.08169576     -0.85339178
            0.1            0.06          -0.076       -0.407947      0.12477574     0.097821653     -0.85054683
            0.1           0.064          -0.076     -0.50278237      0.11245133      0.10819482     -0.84713178
            0.1           0.068          -0.076     -0.59944572      0.09858082      0.11385318     -0.84354384
            0.1           0.072          -0.076        -0.69262     0.083633307      0.11621985     -0.84003801
            0.1           0.076          -0.076     -0.77783804     0.068125294      0.11586479     -0.83668367
            0.1            0.08          -0.076     -0.85238636     0.052467047      0.11252279     -0.83351764
            0.1           0.084          -0.076     -0.91425854     0.037213934      0.10606378     -0.83062249
            0.1           0.088          -0.076     -0.96139998     0.023206849     0.097180286     -0.82805593
            0.1           0.092          -0.076     -0.98723183       0.0114333     0.087663585     -0.82593134
            0.1           0.096          -0.076     -0.95086773       0.0029669     0.079357089     -0.82453614
            0.1             0.1          -0.076               0               0               0     -0.82406835
            0.1          -0.096          -0.072     -0.57240835     0.016247739    -0.083148408     -0.86579779
            0.1            -0.1          -0.072               0               0               0     -0.86617271
